txn_id,branch_id,city,amount,status,date
TXN629593,BRMU01,Mumbai,3595.46,FAILED,2024-04-01
TXN332370,BRMU01,Mumbai,1586.76,SUCCESS,2024-04-01
TXN490852,BRMU01,Mumbai,3808.73,SUCCESS,2024-04-01
TXN295656,BRMU01,Mumbai,2307.2,FAILED,2024-04-01
TXN731361,BRMU01,Mumbai,1681.12,SUCCESS,2024-04-01
TXN937706,BRMU01,Mumbai,967.94,FAILED,2024-04-01
TXN261180,BRMU01,Mumbai,3911.05,FAILED,2024-04-01
TXN892957,BRMU01,Mumbai,4137.26,FAILED,2024-04-01
TXN146613,BRMU01,Mumbai,386.65,FAILED,2024-04-01
TXN331500,BRMU01,Mumbai,3236.28,SUCCESS,2024-04-01
TXN497439,BRMU01,Mumbai,1632.99,SUCCESS,2024-04-01
TXN896385,BRMU01,Mumbai,1862.45,SUCCESS,2024-04-01
TXN290116,BRMU01,Mumbai,379.24,SUCCESS,2024-04-01
TXN435191,BRMU01,Mumbai,2468.69,SUCCESS,2024-04-01
TXN782933,BRMU01,Mumbai,1709.94,FAILED,2024-04-01
TXN148274,BRMU01,Mumbai,1947.13,SUCCESS,2024-04-01
TXN633945,BRMU01,Mumbai,3420.75,FAILED,2024-04-01
TXN719554,BRMU01,Mumbai,3177.88,SUCCESS,2024-04-01
TXN175499,BRMU01,Mumbai,2813.89,FAILED,2024-04-01
TXN942222,BRMU01,Mumbai,2074.44,SUCCESS,2024-04-01
TXN211815,BRMU01,Mumbai,4020.29,FAILED,2024-04-02
TXN357475,BRMU01,Mumbai,4450.37,SUCCESS,2024-04-02
TXN477527,BRMU01,Mumbai,3570.87,SUCCESS,2024-04-02
TXN421306,BRMU01,Mumbai,2916.8,SUCCESS,2024-04-02
TXN846117,BRMU01,Mumbai,3699.26,FAILED,2024-04-02
TXN559338,BRMU01,Mumbai,4917.4,SUCCESS,2024-04-02
TXN305038,BRMU01,Mumbai,4795.97,FAILED,2024-04-02
TXN885413,BRMU01,Mumbai,3771.19,SUCCESS,2024-04-02
TXN315601,BRMU01,Mumbai,4229.34,SUCCESS,2024-04-02
TXN779957,BRMU01,Mumbai,972.47,SUCCESS,2024-04-02
TXN734914,BRMU01,Mumbai,2741.51,FAILED,2024-04-02
TXN160111,BRMU01,Mumbai,3814.43,FAILED,2024-04-02
TXN789227,BRMU01,Mumbai,4363.73,FAILED,2024-04-02
TXN495970,BRMU01,Mumbai,4814.98,SUCCESS,2024-04-02
TXN124258,BRMU01,Mumbai,322.84,FAILED,2024-04-02
TXN698382,BRMU01,Mumbai,4432.05,FAILED,2024-04-02
TXN383361,BRMU01,Mumbai,2453.06,SUCCESS,2024-04-02
TXN122065,BRMU01,Mumbai,3635.92,FAILED,2024-04-02
TXN951015,BRMU01,Mumbai,2674.91,FAILED,2024-04-02
TXN345390,BRMU01,Mumbai,1947.39,SUCCESS,2024-04-02
TXN331488,BRMU01,Mumbai,2400.02,FAILED,2024-04-03
TXN142312,BRMU01,Mumbai,1818.98,FAILED,2024-04-03
TXN504789,BRMU01,Mumbai,101.82,FAILED,2024-04-03
TXN731367,BRMU01,Mumbai,2630.77,FAILED,2024-04-03
TXN211201,BRMU01,Mumbai,986.78,SUCCESS,2024-04-03
