txn_id,branch_id,city,amount,status,date
TXN496598,BRMU02,Mumbai,2498.68,SUCCESS,2024-04-01
TXN987363,BRMU02,Mumbai,161.96,FAILED,2024-04-01
TXN563015,BRMU02,Mumbai,346.15,SUCCESS,2024-04-01
TXN522407,BRMU02,Mumbai,3195.13,FAILED,2024-04-01
TXN487803,BRMU02,Mumbai,3150.9,SUCCESS,2024-04-01
TXN464062,BRMU02,Mumbai,956.25,FAILED,2024-04-01
TXN474346,BRMU02,Mumbai,1303.55,FAILED,2024-04-01
TXN452494,BRMU02,Mumbai,893.02,FAILED,2024-04-01
TXN524705,BRMU02,Mumbai,1376.16,SUCCESS,2024-04-01
TXN654143,BRMU02,Mumbai,795.94,FAILED,2024-04-01
TXN669258,BRMU02,Mumbai,4082.23,FAILED,2024-04-01
TXN926889,BRMU02,Mumbai,1450.18,SUCCESS,2024-04-01
TXN424150,BRMU02,Mumbai,4258.15,SUCCESS,2024-04-01
TXN967100,BRMU02,Mumbai,3859.31,FAILED,2024-04-01
TXN325695,BRMU02,Mumbai,1609.9,SUCCESS,2024-04-01
TXN722186,BRMU02,Mumbai,3884.18,FAILED,2024-04-01
TXN243101,BRMU02,Mumbai,2307.35,FAILED,2024-04-01
TXN819291,BRMU02,Mumbai,1715.05,FAILED,2024-04-01
TXN134716,BRMU02,Mumbai,3485.34,FAILED,2024-04-01
TXN113507,BRMU02,Mumbai,2789.89,FAILED,2024-04-01
TXN345514,BRMU02,Mumbai,292.5,SUCCESS,2024-04-02
TXN219093,BRMU02,Mumbai,4024.9,FAILED,2024-04-02
TXN972641,BRMU02,Mumbai,3758.32,SUCCESS,2024-04-02
TXN418498,BRMU02,Mumbai,1159.88,SUCCESS,2024-04-02
TXN499205,BRMU02,Mumbai,810.86,SUCCESS,2024-04-02
TXN354550,BRMU02,Mumbai,1454.53,FAILED,2024-04-02
TXN893802,BRMU02,Mumbai,1370.03,SUCCESS,2024-04-02
TXN700606,BRMU02,Mumbai,1428.84,SUCCESS,2024-04-02
TXN581896,BRMU02,Mumbai,3625.2,FAILED,2024-04-02
TXN418285,BRMU02,Mumbai,2585.13,FAILED,2024-04-02
TXN361850,BRMU02,Mumbai,2644.68,SUCCESS,2024-04-02
TXN213777,BRMU02,Mumbai,2129.11,FAILED,2024-04-02
TXN189726,BRMU02,Mumbai,3521.1,SUCCESS,2024-04-02
TXN258957,BRMU02,Mumbai,1334.5,SUCCESS,2024-04-02
TXN844185,BRMU02,Mumbai,4586.49,FAILED,2024-04-02
TXN535662,BRMU02,Mumbai,4860.68,FAILED,2024-04-02
TXN298468,BRMU02,Mumbai,2080.98,SUCCESS,2024-04-02
TXN560592,BRMU02,Mumbai,2963.04,FAILED,2024-04-02
TXN499384,BRMU02,Mumbai,1684.37,FAILED,2024-04-02
TXN774681,BRMU02,Mumbai,378.32,FAILED,2024-04-02
TXN243149,BRMU02,Mumbai,3923.4,FAILED,2024-04-03
TXN406865,BRMU02,Mumbai,4564.28,SUCCESS,2024-04-03
TXN921938,BRMU02,Mumbai,462.89,FAILED,2024-04-03
TXN433417,BRMU02,Mumbai,4369.4,SUCCESS,2024-04-03
TXN735292,BRMU02,Mumbai,274.65,SUCCESS,2024-04-03
TXN286075,BRMU02,Mumbai,772.73,SUCCESS,2024-04-03
TXN554914,BRMU02,Mumbai,2989.44,FAILED,2024-04-03
TXN952926,BRMU02,Mumbai,3772.51,FAILED,2024-04-03
TXN334614,BRMU02,Mumbai,4296.95,SUCCESS,2024-04-03
TXN267684,BRMU02,Mumbai,1891.03,SUCCESS,2024-04-03
TXN386761,BRMU02,Mumbai,3814.27,SUCCESS,2024-04-03
TXN756072,BRMU02,Mumbai,3175.94,FAILED,2024-04-03
TXN332937,BRMU02,Mumbai,1135.78,FAILED,2024-04-03
TXN139355,BRMU02,Mumbai,4914.09,FAILED,2024-04-03
TXN863572,BRMU02,Mumbai,2975.63,SUCCESS,2024-04-03
TXN852920,BRMU02,Mumbai,593.9,FAILED,2024-04-03
TXN158130,BRMU02,Mumbai,4736.18,SUCCESS,2024-04-03
TXN298885,BRMU02,Mumbai,2893.71,SUCCESS,2024-04-03
TXN497383,BRMU02,Mumbai,3254.2,FAILED,2024-04-03
TXN251999,BRMU02,Mumbai,887.57,FAILED,2024-04-03
TXN293100,BRMU02,Mumbai,4081.83,FAILED,2024-04-04
TXN679707,BRMU02,Mumbai,319.22,FAILED,2024-04-04
TXN712393,BRMU02,Mumbai,3530.6,FAILED,2024-04-04
TXN293177,BRMU02,Mumbai,4721.42,SUCCESS,2024-04-04
TXN851048,BRMU02,Mumbai,2912.33,FAILED,2024-04-04
TXN123545,BRMU02,Mumbai,837.61,SUCCESS,2024-04-04
TXN891950,BRMU02,Mumbai,622.67,SUCCESS,2024-04-04
TXN463793,BRMU02,Mumbai,1865.4,SUCCESS,2024-04-04
TXN655397,BRMU02,Mumbai,2788.73,FAILED,2024-04-04
TXN980829,BRMU02,Mumbai,1086.67,FAILED,2024-04-04
TXN502542,BRMU02,Mumbai,3102.9,SUCCESS,2024-04-04
TXN810588,BRMU02,Mumbai,2359.02,FAILED,2024-04-04
TXN323781,BRMU02,Mumbai,4216.02,FAILED,2024-04-04
TXN418203,BRMU02,Mumbai,1084.36,FAILED,2024-04-04
TXN818097,BRMU02,Mumbai,4515.58,SUCCESS,2024-04-04
TXN394596,BRMU02,Mumbai,3860.49,FAILED,2024-04-04
TXN169802,BRMU02,Mumbai,4513.28,SUCCESS,2024-04-04
TXN328627,BRMU02,Mumbai,1992.89,FAILED,2024-04-04
TXN926956,BRMU02,Mumbai,2175.6,SUCCESS,2024-04-04
TXN181824,BRMU02,Mumbai,2994.89,FAILED,2024-04-04
TXN996541,BRMU02,Mumbai,118.65,SUCCESS,2024-04-05
TXN919889,BRMU02,Mumbai,4140.45,SUCCESS,2024-04-05
TXN293695,BRMU02,Mumbai,1757.76,FAILED,2024-04-05
TXN511791,BRMU02,Mumbai,459.98,FAILED,2024-04-05
TXN791239,BRMU02,Mumbai,3899.85,FAILED,2024-04-05
TXN213049,BRMU02,Mumbai,1487.53,FAILED,2024-04-05
TXN447470,BRMU02,Mumbai,4491.95,SUCCESS,2024-04-05
TXN859176,BRMU02,Mumbai,4264.9,FAILED,2024-04-05
TXN711712,BRMU02,Mumbai,224.07,SUCCESS,2024-04-05
TXN924295,BRMU02,Mumbai,1687.21,SUCCESS,2024-04-05
TXN970771,BRMU02,Mumbai,1169.88,SUCCESS,2024-04-05
TXN222493,BRMU02,Mumbai,1965.49,SUCCESS,2024-04-05
TXN423235,BRMU02,Mumbai,3834.95,SUCCESS,2024-04-05
TXN719144,BRMU02,Mumbai,1665.11,FAILED,2024-04-05
TXN752109,BRMU02,Mumbai,171.42,FAILED,2024-04-05
TXN942436,BRMU02,Mumbai,4901.26,FAILED,2024-04-05
TXN185007,BRMU02,Mumbai,2761.73,SUCCESS,2024-04-05
TXN998624,BRMU02,Mumbai,2622.66,FAILED,2024-04-05
TXN521310,BRMU02,Mumbai,846.07,FAILED,2024-04-05
TXN498763,BRMU02,Mumbai,878.36,SUCCESS,2024-04-05
TXN795007,BRMU02,Mumbai,3032.47,FAILED,2024-04-06
TXN127727,BRMU02,Mumbai,2338.92,SUCCESS,2024-04-06
TXN810895,BRMU02,Mumbai,180.68,FAILED,2024-04-06
TXN628976,BRMU02,Mumbai,4204.82,SUCCESS,2024-04-06
TXN377354,BRMU02,Mumbai,1436.99,FAILED,2024-04-06
TXN618274,BRMU02,Mumbai,1583.19,SUCCESS,2024-04-06
TXN242760,BRMU02,Mumbai,1574.51,FAILED,2024-04-06
TXN662549,BRMU02,Mumbai,4092.09,SUCCESS,2024-04-06
TXN382833,BRMU02,Mumbai,1124.9,FAILED,2024-04-06
TXN345482,BRMU02,Mumbai,463.73,FAILED,2024-04-06
TXN360081,BRMU02,Mumbai,1700.96,SUCCESS,2024-04-06
TXN481497,BRMU02,Mumbai,1368.67,SUCCESS,2024-04-06
TXN680448,BRMU02,Mumbai,3891.39,FAILED,2024-04-06
TXN498941,BRMU02,Mumbai,1151.47,SUCCESS,2024-04-06
TXN178674,BRMU02,Mumbai,1864.24,FAILED,2024-04-06
TXN350263,BRMU02,Mumbai,3232.39,SUCCESS,2024-04-06
TXN714206,BRMU02,Mumbai,4315.23,SUCCESS,2024-04-06
TXN100719,BRMU02,Mumbai,2923.65,FAILED,2024-04-06
TXN375404,BRMU02,Mumbai,2873.89,SUCCESS,2024-04-06
TXN973912,BRMU02,Mumbai,4962.14,FAILED,2024-04-06
TXN214668,BRMU02,Mumbai,1098.29,SUCCESS,2024-04-07
TXN814276,BRMU02,Mumbai,893.08,SUCCESS,2024-04-07
TXN131467,BRMU02,Mumbai,1272.53,FAILED,2024-04-07
TXN709482,BRMU02,Mumbai,357.63,FAILED,2024-04-07
TXN863214,BRMU02,Mumbai,4692.34,SUCCESS,2024-04-07
TXN167820,BRMU02,Mumbai,804.25,FAILED,2024-04-07
TXN778868,BRMU02,Mumbai,3512.36,SUCCESS,2024-04-07
TXN746562,BRMU02,Mumbai,500.81,FAILED,2024-04-07
TXN504045,BRMU02,Mumbai,3879.31,SUCCESS,2024-04-07
TXN706636,BRMU02,Mumbai,2129.28,SUCCESS,2024-04-07
TXN993394,BRMU02,Mumbai,2636.18,SUCCESS,2024-04-07
TXN529299,BRMU02,Mumbai,3547.73,SUCCESS,2024-04-07
TXN179701,BRMU02,Mumbai,4963.87,FAILED,2024-04-07
TXN674676,BRMU02,Mumbai,830.28,FAILED,2024-04-07
TXN723351,BRMU02,Mumbai,1793.16,FAILED,2024-04-07
TXN871274,BRMU02,Mumbai,1077.93,FAILED,2024-04-07
TXN413930,BRMU02,Mumbai,3826.0,FAILED,2024-04-07
TXN296404,BRMU02,Mumbai,429.95,SUCCESS,2024-04-07
TXN987702,BRMU02,Mumbai,4120.3,FAILED,2024-04-07
TXN395072,BRMU02,Mumbai,3120.09,SUCCESS,2024-04-07
