txn_id,branch_id,city,amount,status,date
TXN757809,BRBA03,Bangalore,1619.97,FAILED,2024-04-01
TXN324501,BRBA03,Bangalore,558.47,SUCCESS,2024-04-01
TXN620195,BRBA03,Bangalore,2275.47,SUCCESS,2024-04-01
TXN808477,BRBA03,Bangalore,3386.78,SUCCESS,2024-04-01
TXN372069,BRBA03,Bangalore,3993.09,SUCCESS,2024-04-01
TXN576745,BRBA03,Bangalore,4575.83,FAILED,2024-04-01
TXN210305,BRBA03,Bangalore,2928.68,SUCCESS,2024-04-01
TXN748114,BRBA03,Bangalore,1875.55,FAILED,2024-04-01
TXN475149,BRBA03,Bangalore,1962.98,FAILED,2024-04-01
TXN423565,BRBA03,Bangalore,2487.47,SUCCESS,2024-04-01
TXN801688,BRBA03,Bangalore,105.12,SUCCESS,2024-04-01
TXN580836,BRBA03,Bangalore,4290.74,FAILED,2024-04-01
TXN948528,BRBA03,Bangalore,2650.02,FAILED,2024-04-01
TXN298312,BRBA03,Bangalore,4804.67,SUCCESS,2024-04-01
TXN892670,BRBA03,Bangalore,112.92,FAILED,2024-04-01
TXN345218,BRBA03,Bangalore,950.04,SUCCESS,2024-04-01
TXN132792,BRBA03,Bangalore,174.4,FAILED,2024-04-01
TXN329857,BRBA03,Bangalore,1508.95,FAILED,2024-04-01
TXN883794,BRBA03,Bangalore,2665.29,SUCCESS,2024-04-01
TXN981290,BRBA03,Bangalore,3879.8,SUCCESS,2024-04-01
TXN270957,BRBA03,Bangalore,1674.2,FAILED,2024-04-02
TXN523691,BRBA03,Bangalore,2886.28,SUCCESS,2024-04-02
TXN134929,BRBA03,Bangalore,4827.96,FAILED,2024-04-02
TXN354081,BRBA03,Bangalore,295.98,SUCCESS,2024-04-02
TXN769623,BRBA03,Bangalore,457.85,FAILED,2024-04-02
TXN727320,BRBA03,Bangalore,867.8,FAILED,2024-04-02
TXN169782,BRBA03,Bangalore,1612.77,FAILED,2024-04-02
TXN899860,BRBA03,Bangalore,1677.34,FAILED,2024-04-02
TXN828638,BRBA03,Bangalore,4313.82,SUCCESS,2024-04-02
TXN507644,BRBA03,Bangalore,3059.59,SUCCESS,2024-04-02
TXN800929,BRBA03,Bangalore,1242.4,FAILED,2024-04-02
TXN703774,BRBA03,Bangalore,4065.06,SUCCESS,2024-04-02
TXN492683,BRBA03,Bangalore,2867.97,SUCCESS,2024-04-02
TXN171718,BRBA03,Bangalore,3576.16,FAILED,2024-04-02
TXN208327,BRBA03,Bangalore,1725.21,SUCCESS,2024-04-02
TXN438978,BRBA03,Bangalore,4708.97,FAILED,2024-04-02
TXN955870,BRBA03,Bangalore,3998.85,FAILED,2024-04-02
TXN246786,BRBA03,Bangalore,4755.07,SUCCESS,2024-04-02
TXN680402,BRBA03,Bangalore,1688.17,SUCCESS,2024-04-02
TXN134631,BRBA03,Bangalore,3805.91,SUCCESS,2024-04-02
TXN781437,BRBA03,Bangalore,2282.7,FAILED,2024-04-03
TXN319933,BRBA03,Bangalore,3719.57,SUCCESS,2024-04-03
TXN980620,BRBA03,Bangalore,3737.72,SUCCESS,2024-04-03
TXN317617,BRBA03,Bangalore,4992.9,FAILED,2024-04-03
TXN565916,BRBA03,Bangalore,1944.32,FAILED,2024-04-03
TXN205243,BRBA03,Bangalore,3787.3,SUCCESS,2024-04-03
TXN394963,BRBA03,Bangalore,4013.9,SUCCESS,2024-04-03
TXN836157,BRBA03,Bangalore,2710.4,SUCCESS,2024-04-03
TXN346796,BRBA03,Bangalore,4406.06,FAILED,2024-04-03
TXN580895,BRBA03,Bangalore,973.83,FAILED,2024-04-03
TXN815339,BRBA03,Bangalore,625.97,SUCCESS,2024-04-03
TXN334490,BRBA03,Bangalore,3109.47,SUCCESS,2024-04-03
TXN127873,BRBA03,Bangalore,990.05,FAILED,2024-04-03
TXN537019,BRBA03,Bangalore,4581.81,SUCCESS,2024-04-03
TXN796140,BRBA03,Bangalore,690.51,FAILED,2024-04-03
TXN774711,BRBA03,Bangalore,1085.08,FAILED,2024-04-03
TXN332441,BRBA03,Bangalore,4723.62,FAILED,2024-04-03
TXN457822,BRBA03,Bangalore,2663.47,FAILED,2024-04-03
TXN690211,BRBA03,Bangalore,3749.45,SUCCESS,2024-04-03
TXN275039,BRBA03,Bangalore,274.52,FAILED,2024-04-03
TXN456369,BRBA03,Bangalore,4865.76,FAILED,2024-04-04
TXN908075,BRBA03,Bangalore,1753.99,FAILED,2024-04-04
TXN366321,BRBA03,Bangalore,3496.66,SUCCESS,2024-04-04
TXN159576,BRBA03,Bangalore,2996.11,SUCCESS,2024-04-04
TXN109580,BRBA03,Bangalore,2972.22,FAILED,2024-04-04
TXN887978,BRBA03,Bangalore,2666.28,FAILED,2024-04-04
TXN912328,BRBA03,Bangalore,3556.9,SUCCESS,2024-04-04
TXN560769,BRBA03,Bangalore,4399.36,SUCCESS,2024-04-04
TXN871454,BRBA03,Bangalore,746.84,SUCCESS,2024-04-04
TXN628243,BRBA03,Bangalore,3460.89,SUCCESS,2024-04-04
TXN519848,BRBA03,Bangalore,3134.84,FAILED,2024-04-04
TXN853184,BRBA03,Bangalore,4010.79,FAILED,2024-04-04
TXN893567,BRBA03,Bangalore,3667.0,SUCCESS,2024-04-04
TXN459679,BRBA03,Bangalore,2048.47,FAILED,2024-04-04
TXN558078,BRBA03,Bangalore,913.1,SUCCESS,2024-04-04
TXN156541,BRBA03,Bangalore,833.6,SUCCESS,2024-04-04
TXN244909,BRBA03,Bangalore,4128.56,SUCCESS,2024-04-04
TXN994399,BRBA03,Bangalore,394.99,FAILED,2024-04-04
TXN346864,BRBA03,Bangalore,1549.4,FAILED,2024-04-04
TXN245116,BRBA03,Bangalore,3511.09,FAILED,2024-04-04
TXN781316,BRBA03,Bangalore,4589.15,SUCCESS,2024-04-05
TXN558499,BRBA03,Bangalore,3085.21,FAILED,2024-04-05
TXN933710,BRBA03,Bangalore,4804.8,SUCCESS,2024-04-05
TXN696862,BRBA03,Bangalore,785.99,SUCCESS,2024-04-05
TXN310289,BRBA03,Bangalore,3812.92,SUCCESS,2024-04-05
TXN206816,BRBA03,Bangalore,1244.25,FAILED,2024-04-05
TXN342155,BRBA03,Bangalore,1426.52,SUCCESS,2024-04-05
TXN119034,BRBA03,Bangalore,3729.86,FAILED,2024-04-05
TXN670411,BRBA03,Bangalore,907.89,SUCCESS,2024-04-05
TXN180867,BRBA03,Bangalore,4787.52,SUCCESS,2024-04-05
TXN218965,BRBA03,Bangalore,3377.94,SUCCESS,2024-04-05
TXN315263,BRBA03,Bangalore,3815.89,FAILED,2024-04-05
TXN269277,BRBA03,Bangalore,587.2,FAILED,2024-04-05
TXN537585,BRBA03,Bangalore,3067.21,FAILED,2024-04-05
TXN653674,BRBA03,Bangalore,3791.15,FAILED,2024-04-05
TXN213553,BRBA03,Bangalore,2638.38,SUCCESS,2024-04-05
TXN789239,BRBA03,Bangalore,271.41,SUCCESS,2024-04-05
TXN428743,BRBA03,Bangalore,735.34,SUCCESS,2024-04-05
TXN284854,BRBA03,Bangalore,119.02,SUCCESS,2024-04-05
TXN247663,BRBA03,Bangalore,1426.19,FAILED,2024-04-05
TXN800243,BRBA03,Bangalore,4197.41,SUCCESS,2024-04-06
TXN883421,BRBA03,Bangalore,261.84,FAILED,2024-04-06
TXN984144,BRBA03,Bangalore,4949.58,FAILED,2024-04-06
TXN371623,BRBA03,Bangalore,2538.97,SUCCESS,2024-04-06
TXN279992,BRBA03,Bangalore,3219.01,SUCCESS,2024-04-06
TXN435235,BRBA03,Bangalore,3552.09,SUCCESS,2024-04-06
TXN556236,BRBA03,Bangalore,2796.3,FAILED,2024-04-06
TXN984420,BRBA03,Bangalore,4965.49,SUCCESS,2024-04-06
TXN393095,BRBA03,Bangalore,4678.28,FAILED,2024-04-06
TXN134487,BRBA03,Bangalore,3887.9,SUCCESS,2024-04-06
TXN805586,BRBA03,Bangalore,3031.82,FAILED,2024-04-06
TXN436591,BRBA03,Bangalore,2527.52,FAILED,2024-04-06
TXN866426,BRBA03,Bangalore,3204.11,FAILED,2024-04-06
TXN934803,BRBA03,Bangalore,4018.88,FAILED,2024-04-06
TXN489559,BRBA03,Bangalore,1563.53,FAILED,2024-04-06
TXN482914,BRBA03,Bangalore,3644.2,SUCCESS,2024-04-06
TXN756934,BRBA03,Bangalore,3067.73,SUCCESS,2024-04-06
TXN588695,BRBA03,Bangalore,3243.2,SUCCESS,2024-04-06
TXN552796,BRBA03,Bangalore,4337.26,SUCCESS,2024-04-06
TXN411288,BRBA03,Bangalore,4316.59,FAILED,2024-04-06
TXN546094,BRBA03,Bangalore,1819.17,FAILED,2024-04-07
TXN339204,BRBA03,Bangalore,1850.88,SUCCESS,2024-04-07
TXN857902,BRBA03,Bangalore,4144.09,SUCCESS,2024-04-07
TXN417864,BRBA03,Bangalore,1056.99,SUCCESS,2024-04-07
TXN605423,BRBA03,Bangalore,3130.22,FAILED,2024-04-07
TXN222652,BRBA03,Bangalore,1415.01,FAILED,2024-04-07
TXN417108,BRBA03,Bangalore,3125.89,SUCCESS,2024-04-07
TXN965342,BRBA03,Bangalore,732.45,FAILED,2024-04-07
TXN448276,BRBA03,Bangalore,1892.28,SUCCESS,2024-04-07
TXN964013,BRBA03,Bangalore,1296.3,FAILED,2024-04-07
TXN163435,BRBA03,Bangalore,4779.23,FAILED,2024-04-07
TXN452062,BRBA03,Bangalore,4548.94,FAILED,2024-04-07
TXN571827,BRBA03,Bangalore,2727.63,FAILED,2024-04-07
TXN776687,BRBA03,Bangalore,2810.31,SUCCESS,2024-04-07
TXN414766,BRBA03,Bangalore,364.55,FAILED,2024-04-07
TXN723416,BRBA03,Bangalore,908.03,SUCCESS,2024-04-07
TXN460597,BRBA03,Bangalore,4010.67,FAILED,2024-04-07
TXN505985,BRBA03,Bangalore,2384.57,FAILED,2024-04-07
TXN774755,BRBA03,Bangalore,1495.07,SUCCESS,2024-04-07
TXN868259,BRBA03,Bangalore,3062.14,SUCCESS,2024-04-07
