txn_id,branch_id,city,amount,status,date
TXN190255,BRMU05,Mumbai,2596.55,SUCCESS,2024-04-01
TXN505801,BRMU05,Mumbai,3888.92,SUCCESS,2024-04-01
TXN592043,BRMU05,Mumbai,4525.69,SUCCESS,2024-04-01
TXN810786,BRMU05,Mumbai,297.65,SUCCESS,2024-04-01
TXN138156,BRMU05,Mumbai,3170.41,FAILED,2024-04-01
TXN483479,BRMU05,Mumbai,3574.85,SUCCESS,2024-04-01
TXN737486,BRMU05,Mumbai,943.91,FAILED,2024-04-01
TXN988258,BRMU05,Mumbai,4181.96,FAILED,2024-04-01
TXN763041,BRMU05,Mumbai,3713.37,SUCCESS,2024-04-01
TXN736371,BRMU05,Mumbai,3279.75,FAILED,2024-04-01
TXN549348,BRMU05,Mumbai,1895.88,SUCCESS,2024-04-01
TXN119818,BRMU05,Mumbai,3464.02,SUCCESS,2024-04-01
TXN771239,BRMU05,Mumbai,2829.79,FAILED,2024-04-01
TXN551183,BRMU05,Mumbai,1795.21,FAILED,2024-04-01
TXN195074,BRMU05,Mumbai,1215.14,SUCCESS,2024-04-01
TXN155925,BRMU05,Mumbai,4029.5,FAILED,2024-04-01
TXN395507,BRMU05,Mumbai,2174.2,SUCCESS,2024-04-01
TXN279721,BRMU05,Mumbai,3311.27,SUCCESS,2024-04-01
TXN817471,BRMU05,Mumbai,870.9,SUCCESS,2024-04-01
TXN551274,BRMU05,Mumbai,2657.61,FAILED,2024-04-01
TXN179262,BRMU05,Mumbai,879.55,SUCCESS,2024-04-02
TXN419557,BRMU05,Mumbai,1110.24,FAILED,2024-04-02
TXN789930,BRMU05,Mumbai,1509.89,SUCCESS,2024-04-02
TXN577761,BRMU05,Mumbai,3671.36,SUCCESS,2024-04-02
TXN238656,BRMU05,Mumbai,2576.83,FAILED,2024-04-02
TXN107809,BRMU05,Mumbai,4441.32,SUCCESS,2024-04-02
TXN896192,BRMU05,Mumbai,622.6,SUCCESS,2024-04-02
TXN828618,BRMU05,Mumbai,4725.47,SUCCESS,2024-04-02
TXN810315,BRMU05,Mumbai,1305.35,SUCCESS,2024-04-02
TXN415461,BRMU05,Mumbai,2229.59,FAILED,2024-04-02
TXN410316,BRMU05,Mumbai,1137.29,SUCCESS,2024-04-02
TXN848088,BRMU05,Mumbai,4653.16,SUCCESS,2024-04-02
TXN177419,BRMU05,Mumbai,4387.93,SUCCESS,2024-04-02
TXN628478,BRMU05,Mumbai,1029.7,SUCCESS,2024-04-02
TXN617954,BRMU05,Mumbai,976.42,SUCCESS,2024-04-02
TXN711751,BRMU05,Mumbai,2919.88,FAILED,2024-04-02
TXN929463,BRMU05,Mumbai,3949.18,FAILED,2024-04-02
TXN898652,BRMU05,Mumbai,4937.66,SUCCESS,2024-04-02
TXN640121,BRMU05,Mumbai,1559.15,SUCCESS,2024-04-02
TXN321849,BRMU05,Mumbai,2731.66,SUCCESS,2024-04-02
TXN340731,BRMU05,Mumbai,2722.11,SUCCESS,2024-04-03
TXN987349,BRMU05,Mumbai,4996.37,SUCCESS,2024-04-03
TXN749567,BRMU05,Mumbai,1305.33,FAILED,2024-04-03
TXN695456,BRMU05,Mumbai,4109.76,FAILED,2024-04-03
TXN145861,BRMU05,Mumbai,3976.82,SUCCESS,2024-04-03
TXN979993,BRMU05,Mumbai,3936.59,SUCCESS,2024-04-03
TXN522397,BRMU05,Mumbai,139.17,FAILED,2024-04-03
TXN993075,BRMU05,Mumbai,1026.76,SUCCESS,2024-04-03
TXN450933,BRMU05,Mumbai,1049.63,FAILED,2024-04-03
TXN132944,BRMU05,Mumbai,322.58,FAILED,2024-04-03
TXN367044,BRMU05,Mumbai,2922.02,FAILED,2024-04-03
TXN685342,BRMU05,Mumbai,1686.91,SUCCESS,2024-04-03
TXN505861,BRMU05,Mumbai,4450.17,SUCCESS,2024-04-03
TXN545923,BRMU05,Mumbai,4358.21,SUCCESS,2024-04-03
TXN864141,BRMU05,Mumbai,4808.94,FAILED,2024-04-03
TXN801409,BRMU05,Mumbai,4929.54,FAILED,2024-04-03
TXN128564,BRMU05,Mumbai,4733.46,FAILED,2024-04-03
TXN285725,BRMU05,Mumbai,2210.9,FAILED,2024-04-03
TXN100261,BRMU05,Mumbai,3914.65,SUCCESS,2024-04-03
