txn_id,branch_id,city,amount,status,date
TXN539230,BRBA02,Bangalore,4594.72,SUCCESS,2024-04-01
TXN231118,BRBA02,Bangalore,299.13,FAILED,2024-04-01
TXN445554,BRBA02,Bangalore,1286.44,SUCCESS,2024-04-01
TXN322283,BRBA02,Bangalore,332.7,FAILED,2024-04-01
TXN877053,BRBA02,Bangalore,4096.13,SUCCESS,2024-04-01
TXN728878,BRBA02,Bangalore,3328.08,SUCCESS,2024-04-01
TXN908634,BRBA02,Bangalore,2067.6,FAILED,2024-04-01
TXN650792,BRBA02,Bangalore,4341.72,FAILED,2024-04-01
TXN183987,BRBA02,Bangalore,279.24,SUCCESS,2024-04-01
TXN425500,BRBA02,Bangalore,1264.55,FAILED,2024-04-01
TXN684549,BRBA02,Bangalore,735.18,SUCCESS,2024-04-01
TXN611351,BRBA02,Bangalore,1181.8,FAILED,2024-04-01
TXN374623,BRBA02,Bangalore,156.47,SUCCESS,2024-04-01
TXN433444,BRBA02,Bangalore,4119.73,SUCCESS,2024-04-01
TXN263428,BRBA02,Bangalore,2952.1,SUCCESS,2024-04-01
TXN414423,BRBA02,Bangalore,4813.42,SUCCESS,2024-04-01
TXN297299,BRBA02,Bangalore,3700.56,SUCCESS,2024-04-01
TXN147140,BRBA02,Bangalore,2970.28,SUCCESS,2024-04-01
TXN320596,BRBA02,Bangalore,4264.36,FAILED,2024-04-01
TXN489094,BRBA02,Bangalore,2947.78,SUCCESS,2024-04-01
TXN815081,BRBA02,Bangalore,3983.1,SUCCESS,2024-04-02
TXN382842,BRBA02,Bangalore,4073.97,FAILED,2024-04-02
TXN204112,BRBA02,Bangalore,490.88,FAILED,2024-04-02
TXN139200,BRBA02,Bangalore,4224.91,FAILED,2024-04-02
TXN296462,BRBA02,Bangalore,1448.59,FAILED,2024-04-02
TXN192754,BRBA02,Bangalore,347.61,SUCCESS,2024-04-02
TXN663013,BRBA02,Bangalore,1126.77,SUCCESS,2024-04-02
TXN530124,BRBA02,Bangalore,4590.76,SUCCESS,2024-04-02
TXN668403,BRBA02,Bangalore,1152.11,SUCCESS,2024-04-02
TXN124289,BRBA02,Bangalore,3068.98,FAILED,2024-04-02
TXN731629,BRBA02,Bangalore,2386.68,SUCCESS,2024-04-02
TXN367885,BRBA02,Bangalore,3660.0,FAILED,2024-04-02
TXN330635,BRBA02,Bangalore,2043.49,FAILED,2024-04-02
TXN110591,BRBA02,Bangalore,1033.06,FAILED,2024-04-02
TXN346105,BRBA02,Bangalore,2830.55,SUCCESS,2024-04-02
TXN550925,BRBA02,Bangalore,3818.06,SUCCESS,2024-04-02
TXN941524,BRBA02,Bangalore,4780.87,SUCCESS,2024-04-02
