txn_id,branch_id,city,amount,status,date
TXN226506,BRDE05,Delhi,4450.55,SUCCESS,2024-04-01
TXN284440,BRDE05,Delhi,3462.89,FAILED,2024-04-01
TXN827963,BRDE05,Delhi,3312.73,FAILED,2024-04-01
TXN437705,BRDE05,Delhi,1872.34,SUCCESS,2024-04-01
TXN881645,BRDE05,Delhi,1724.82,SUCCESS,2024-04-01
TXN164712,BRDE05,Delhi,3647.74,SUCCESS,2024-04-01
TXN327748,BRDE05,Delhi,2133.53,FAILED,2024-04-01
TXN574447,BRDE05,Delhi,4377.49,SUCCESS,2024-04-01
TXN869353,BRDE05,Delhi,3790.77,SUCCESS,2024-04-01
TXN745740,BRDE05,Delhi,1533.23,SUCCESS,2024-04-01
TXN451385,BRDE05,Delhi,162.12,FAILED,2024-04-01
TXN810287,BRDE05,Delhi,3268.64,FAILED,2024-04-01
TXN236152,BRDE05,Delhi,434.54,FAILED,2024-04-01
TXN258631,BRDE05,Delhi,2885.42,SUCCESS,2024-04-01
TXN847637,BRDE05,Delhi,111.52,FAILED,2024-04-01
TXN208649,BRDE05,Delhi,4483.07,SUCCESS,2024-04-01
TXN922415,BRDE05,Delhi,4904.47,SUCCESS,2024-04-01
TXN244951,BRDE05,Delhi,3602.77,SUCCESS,2024-04-01
TXN104739,BRDE05,Delhi,4981.5,SUCCESS,2024-04-01
TXN131082,BRDE05,Delhi,2287.13,SUCCESS,2024-04-01
TXN589949,BRDE05,Delhi,3839.84,SUCCESS,2024-04-02
TXN852826,BRDE05,Delhi,836.08,FAILED,2024-04-02
TXN510539,BRDE05,Delhi,1955.77,SUCCESS,2024-04-02
TXN945487,BRDE05,Delhi,3297.11,SUCCESS,2024-04-02
TXN672064,BRDE05,Delhi,4565.92,SUCCESS,2024-04-02
TXN791473,BRDE05,Delhi,3158.81,FAILED,2024-04-02
TXN843241,BRDE05,Delhi,3092.82,SUCCESS,2024-04-02
TXN480450,BRDE05,Delhi,1575.55,SUCCESS,2024-04-02
TXN854421,BRDE05,Delhi,1337.73,SUCCESS,2024-04-02
TXN502130,BRDE05,Delhi,2549.58,FAILED,2024-04-02
TXN292170,BRDE05,Delhi,3898.83,SUCCESS,2024-04-02
TXN316223,BRDE05,Delhi,3942.99,SUCCESS,2024-04-02
TXN547209,BRDE05,Delhi,4621.78,FAILED,2024-04-02
