txn_id,branch_id,city,amount,status,date
TXN231065,BRBA04,Bangalore,3694.81,FAILED,2024-04-01
TXN148158,BRBA04,Bangalore,4800.31,FAILED,2024-04-01
TXN517997,BRBA04,Bangalore,4845.65,FAILED,2024-04-01
TXN149587,BRBA04,Bangalore,1791.3,FAILED,2024-04-01
TXN774474,BRBA04,Bangalore,1951.91,FAILED,2024-04-01
TXN391378,BRBA04,Bangalore,4493.71,SUCCESS,2024-04-01
TXN800524,BRBA04,Bangalore,4385.48,FAILED,2024-04-01
TXN553269,BRBA04,Bangalore,501.69,SUCCESS,2024-04-01
TXN872161,BRBA04,Bangalore,1859.77,SUCCESS,2024-04-01
TXN909013,BRBA04,Bangalore,4024.42,FAILED,2024-04-01
TXN318775,BRBA04,Bangalore,197.75,SUCCESS,2024-04-01
TXN408244,BRBA04,Bangalore,500.86,FAILED,2024-04-01
TXN459345,BRBA04,Bangalore,1458.62,SUCCESS,2024-04-01
TXN674118,BRBA04,Bangalore,1605.35,FAILED,2024-04-01
TXN703294,BRBA04,Bangalore,1156.86,SUCCESS,2024-04-01
TXN662904,BRBA04,Bangalore,2809.58,SUCCESS,2024-04-01
TXN125295,BRBA04,Bangalore,1877.42,SUCCESS,2024-04-01
TXN874535,BRBA04,Bangalore,524.33,FAILED,2024-04-01
TXN254129,BRBA04,Bangalore,2127.09,SUCCESS,2024-04-01
TXN794520,BRBA04,Bangalore,778.59,SUCCESS,2024-04-01
TXN685211,BRBA04,Bangalore,1346.91,FAILED,2024-04-02
TXN366494,BRBA04,Bangalore,1781.92,FAILED,2024-04-02
TXN520015,BRBA04,Bangalore,3184.4,FAILED,2024-04-02
TXN393338,BRBA04,Bangalore,1883.01,SUCCESS,2024-04-02
TXN723253,BRBA04,Bangalore,2533.56,FAILED,2024-04-02
TXN727339,BRBA04,Bangalore,4688.25,SUCCESS,2024-04-02
TXN722952,BRBA04,Bangalore,2831.76,FAILED,2024-04-02
TXN375915,BRBA04,Bangalore,2461.83,SUCCESS,2024-04-02
TXN895460,BRBA04,Bangalore,4887.11,FAILED,2024-04-02
TXN776891,BRBA04,Bangalore,1258.8,FAILED,2024-04-02
TXN775184,BRBA04,Bangalore,3339.15,FAILED,2024-04-02
TXN987990,BRBA04,Bangalore,4911.28,SUCCESS,2024-04-02
TXN588149,BRBA04,Bangalore,1598.44,SUCCESS,2024-04-02
TXN506950,BRBA04,Bangalore,2230.21,SUCCESS,2024-04-02
TXN174462,BRBA04,Bangalore,2009.09,FAILED,2024-04-02
TXN528684,BRBA04,Bangalore,4934.9,SUCCESS,2024-04-02
TXN994867,BRBA04,Bangalore,846.46,SUCCESS,2024-04-02
TXN104948,BRBA04,Bangalore,673.63,FAILED,2024-04-02
TXN206697,BRBA04,Bangalore,779.91,FAILED,2024-04-02
TXN538430,BRBA04,Bangalore,517.49,FAILED,2024-04-02
TXN416596,BRBA04,Bangalore,3355.72,SUCCESS,2024-04-03
TXN582866,BRBA04,Bangalore,3995.28,FAILED,2024-04-03
TXN649929,BRBA04,Bangalore,2540.49,FAILED,2024-04-03
TXN678225,BRBA04,Bangalore,2905.3,SUCCESS,2024-04-03
TXN574484,BRBA04,Bangalore,3109.28,SUCCESS,2024-04-03
TXN220615,BRBA04,Bangalore,1044.39,SUCCESS,2024-04-03
TXN590509,BRBA04,Bangalore,3130.22,FAILED,2024-04-03
TXN813956,BRBA04,Bangalore,4128.55,SUCCESS,2024-04-03
TXN133325,BRBA04,Bangalore,4708.22,SUCCESS,2024-04-03
TXN583678,BRBA04,Bangalore,2388.6,FAILED,2024-04-03
TXN949357,BRBA04,Bangalore,721.74,SUCCESS,2024-04-03
TXN570024,BRBA04,Bangalore,4155.09,SUCCESS,2024-04-03
TXN392276,BRBA04,Bangalore,4430.73,SUCCESS,2024-04-03
TXN767237,BRBA04,Bangalore,3148.54,SUCCESS,2024-04-03
TXN809191,BRBA04,Bangalore,1549.73,SUCCESS,2024-04-03
TXN925489,BRBA04,Bangalore,760.84,FAILED,2024-04-03
TXN655517,BRBA04,Bangalore,4008.81,SUCCESS,2024-04-03
TXN126658,BRBA04,Bangalore,1178.64,SUCCESS,2024-04-03
TXN268739,BRBA04,Bangalore,4172.96,FAILED,2024-04-03
TXN186715,BRBA04,Bangalore,1897.87,FAILED,2024-04-03
TXN744571,BRBA04,Bangalore,341.7,FAILED,2024-04-04
TXN573561,BRBA04,Bangalore,2160.25,SUCCESS,2024-04-04
TXN144356,BRBA04,Bangalore,1085.56,SUCCESS,2024-04-04
TXN599742,BRBA04,Bangalore,1511.3,FAILED,2024-04-04
TXN771702,BRBA04,Bangalore,2972.48,FAILED,2024-04-04
TXN602278,BRBA04,Bangalore,3410.35,SUCCESS,2024-04-04
TXN566299,BRBA04,Bangalore,4538.22,FAILED,2024-04-04
TXN708195,BRBA04,Bangalore,4020.25,SUCCESS,2024-04-04
TXN554532,BRBA04,Bangalore,413.74,FAILED,2024-04-04
